po_id,supplier_id,store_id,order_date,expected_delivery,status,total_cost
22276,3,8,2024-05-01,2024-05-05,DELIVERED,20554.26
22277,1,9,2024-05-01,2024-05-04,DELIVERED,24202.95
22278,5,11,2024-05-01,2024-05-05,DELIVERED,146345.6
22279,4,12,2024-05-01,2024-05-09,DELIVERED,37686.08
22280,3,12,2024-05-01,2024-05-05,DELIVERED,26235.0
22281,4,13,2024-05-01,2024-05-06,DELIVERED,246615.88
22282,1,14,2024-05-01,2024-05-07,DELIVERED,66775.88
22283,3,15,2024-05-01,2024-05-05,DELIVERED,22578.0
22284,3,18,2024-05-01,2024-05-06,DELIVERED,7931.6
22285,4,18,2024-05-01,2024-05-08,DELIVERED,15594.24
22286,1,19,2024-05-01,2024-05-06,DELIVERED,8231.4
22287,7,19,2024-05-01,2024-05-07,DELIVERED,20352.81
22288,3,23,2024-05-01,2024-05-06,DELIVERED,21993.76
22289,4,23,2024-05-01,2024-05-08,DELIVERED,37198.76
22290,5,24,2024-05-01,2024-05-06,DELIVERED,26572.45
22291,2,25,2024-05-01,2024-05-04,DELIVERED,23862.45
22292,3,8,2024-05-02,2024-05-07,DELIVERED,20554.26
22293,1,9,2024-05-02,2024-05-04,DELIVERED,24202.95
22294,1,9,2024-05-02,2024-05-04,DELIVERED,66347.28
22295,4,11,2024-05-02,2024-05-10,DELIVERED,79595.6
22296,5,11,2024-05-02,2024-05-07,DELIVERED,156123.0
22297,1,11,2024-05-02,2024-05-05,DELIVERED,96517.8
22298,4,12,2024-05-02,2024-05-09,DELIVERED,40285.12
22299,4,13,2024-05-02,2024-05-08,DELIVERED,246615.88
22300,1,14,2024-05-02,2024-05-08,DELIVERED,68404.56
22301,7,15,2024-05-02,2024-05-06,DELIVERED,261744.54
22302,3,15,2024-05-02,2024-05-06,DELIVERED,22578.0
22303,6,16,2024-05-02,2024-05-07,DELIVERED,109009.05
22304,1,18,2024-05-02,2024-05-06,DELIVERED,51026.4
22305,3,18,2024-05-02,2024-05-07,DELIVERED,7931.6
22306,4,18,2024-05-02,2024-05-08,DELIVERED,15594.24
22307,7,19,2024-05-02,2024-05-07,DELIVERED,11487.24
22308,1,19,2024-05-02,2024-05-07,DELIVERED,8608.0
22309,7,19,2024-05-02,2024-05-08,DELIVERED,20352.81
22310,1,22,2024-05-02,2024-05-05,DELIVERED,5572.32
22311,4,23,2024-05-02,2024-05-09,DELIVERED,37198.76
22312,5,24,2024-05-02,2024-05-07,DELIVERED,26572.45
22313,2,25,2024-05-02,2024-05-05,DELIVERED,24543.35
22314,3,2,2024-05-03,2024-05-08,DELIVERED,19685.05
22315,3,8,2024-05-03,2024-05-08,DELIVERED,20554.26
22316,1,9,2024-05-03,2024-05-05,DELIVERED,66347.28
22317,4,11,2024-05-03,2024-05-11,DELIVERED,79595.6
22318,5,11,2024-05-03,2024-05-07,DELIVERED,156123.0
22319,1,11,2024-05-03,2024-05-06,DELIVERED,96517.8
22320,4,12,2024-05-03,2024-05-11,DELIVERED,40285.12
22321,1,14,2024-05-03,2024-05-08,DELIVERED,69776.08
22322,7,15,2024-05-03,2024-05-08,DELIVERED,273198.91
22323,3,15,2024-05-03,2024-05-08,DELIVERED,22578.0
22324,6,16,2024-05-03,2024-05-08,DELIVERED,112439.95
22325,1,18,2024-05-03,2024-05-07,DELIVERED,51026.4
22326,4,18,2024-05-03,2024-05-09,DELIVERED,15594.24
22327,7,19,2024-05-03,2024-05-09,DELIVERED,11487.24
22328,1,19,2024-05-03,2024-05-07,DELIVERED,8608.0
22329,1,20,2024-05-03,2024-05-06,DELIVERED,16131.0
22330,1,22,2024-05-03,2024-05-07,DELIVERED,5572.32
22331,4,23,2024-05-03,2024-05-09,DELIVERED,38823.16
22332,5,25,2024-05-03,2024-05-08,DELIVERED,66312.85
22333,2,25,2024-05-03,2024-05-07,DELIVERED,24543.35
22334,3,2,2024-05-04,2024-05-09,DELIVERED,20503.13
22335,3,8,2024-05-04,2024-05-08,DELIVERED,20554.26
22336,6,10,2024-05-04,2024-05-10,DELIVERED,31192.59
22337,4,11,2024-05-04,2024-05-12,DELIVERED,88204.92
22338,5,11,2024-05-04,2024-05-08,DELIVERED,170316.0
22339,1,11,2024-05-04,2024-05-07,DELIVERED,96517.8
22340,4,12,2024-05-04,2024-05-11,DELIVERED,43777.58
22341,4,13,2024-05-04,2024-05-09,DELIVERED,96553.87
22342,1,14,2024-05-04,2024-05-09,DELIVERED,69776.08
22343,7,15,2024-05-04,2024-05-09,DELIVERED,285628.12
22344,6,16,2024-05-04,2024-05-10,DELIVERED,112439.95
22345,5,18,2024-05-04,2024-05-09,DELIVERED,7762.54
22346,1,18,2024-05-04,2024-05-08,DELIVERED,51026.4
22347,4,18,2024-05-04,2024-05-10,DELIVERED,15594.24
22348,7,19,2024-05-04,2024-05-10,DELIVERED,12050.34
22349,1,20,2024-05-04,2024-05-06,DELIVERED,16131.0
22350,1,22,2024-05-04,2024-05-08,DELIVERED,5572.32
22351,3,22,2024-05-04,2024-05-10,DELIVERED,12055.12
22352,4,23,2024-05-04,2024-05-11,DELIVERED,38823.16
22353,5,25,2024-05-04,2024-05-09,DELIVERED,73882.45
22354,3,2,2024-05-05,2024-05-10,DELIVERED,20503.13
22355,6,10,2024-05-05,2024-05-10,DELIVERED,31192.59
22356,4,11,2024-05-05,2024-05-12,DELIVERED,88204.92
22357,4,12,2024-05-05,2024-05-12,DELIVERED,43777.58
22358,4,13,2024-05-05,2024-05-11,DELIVERED,96553.87
22359,7,15,2024-05-05,2024-05-09,DELIVERED,285628.12
22360,6,16,2024-05-05,2024-05-11,DELIVERED,112439.95
22361,5,18,2024-05-05,2024-05-11,DELIVERED,8178.87
22362,1,18,2024-05-05,2024-05-08,DELIVERED,51026.4
22363,7,19,2024-05-05,2024-05-11,DELIVERED,12050.34
22364,1,20,2024-05-05,2024-05-07,DELIVERED,16131.0
22365,1,20,2024-05-05,2024-05-07,DELIVERED,9776.64
22366,3,22,2024-05-05,2024-05-10,DELIVERED,12524.8
22367,4,23,2024-05-05,2024-05-11,DELIVERED,41422.2
22368,5,25,2024-05-05,2024-05-10,DELIVERED,73882.45
22369,3,2,2024-05-06,2024-05-10,DELIVERED,20503.13
22370,6,4,2024-05-06,2024-05-12,DELIVERED,108385.25
22371,1,6,2024-05-06,2024-05-08,DELIVERED,14908.4
22372,6,10,2024-05-06,2024-05-12,DELIVERED,31192.59
22373,4,11,2024-05-06,2024-05-13,DELIVERED,91372.5
22374,4,12,2024-05-06,2024-05-13,DELIVERED,43777.58
22375,4,13,2024-05-06,2024-05-12,DELIVERED,99337.11
22376,1,15,2024-05-06,2024-05-09,DELIVERED,32924.16
22377,6,16,2024-05-06,2024-05-12,DELIVERED,114467.3
22378,5,18,2024-05-06,2024-05-11,DELIVERED,8313.17
22379,7,19,2024-05-06,2024-05-12,DELIVERED,12275.58
22380,1,20,2024-05-06,2024-05-09,DELIVERED,9776.64
22381,3,22,2024-05-06,2024-05-12,DELIVERED,12524.8
22382,4,23,2024-05-06,2024-05-13,DELIVERED,41422.2
22383,3,24,2024-05-06,2024-05-11,DELIVERED,26387.2
22384,1,25,2024-05-06,2024-05-08,DELIVERED,26795.88
22385,5,25,2024-05-06,2024-05-11,DELIVERED,73882.45
22386,3,2,2024-05-07,2024-05-12,DELIVERED,20503.13
22387,1,3,2024-05-07,2024-05-09,DELIVERED,49998.08
22388,6,4,2024-05-07,2024-05-13,DELIVERED,111348.3
22389,1,6,2024-05-07,2024-05-09,DELIVERED,14908.4
22390,6,10,2024-05-07,2024-05-13,DELIVERED,31192.59
22391,5,10,2024-05-07,2024-05-11,DELIVERED,69545.7
22392,4,11,2024-05-07,2024-05-15,DELIVERED,91372.5
22393,4,13,2024-05-07,2024-05-12,DELIVERED,99337.11
22394,1,15,2024-05-07,2024-05-10,DELIVERED,32924.16
22395,5,18,2024-05-07,2024-05-12,DELIVERED,8313.17
22396,3,22,2024-05-07,2024-05-12,DELIVERED,12524.8
22397,4,23,2024-05-07,2024-05-13,DELIVERED,41422.2
22398,3,24,2024-05-07,2024-05-13,DELIVERED,26387.2
22399,1,25,2024-05-07,2024-05-10,DELIVERED,27142.08
22400,5,25,2024-05-07,2024-05-11,DELIVERED,73882.45
22401,1,3,2024-05-08,2024-05-11,DELIVERED,51541.76
22402,6,4,2024-05-08,2024-05-13,DELIVERED,111348.3
22403,1,8,2024-05-08,2024-05-11,DELIVERED,26588.16
22404,6,10,2024-05-08,2024-05-14,DELIVERED,31192.59
22405,5,10,2024-05-08,2024-05-12,DELIVERED,69545.7
22406,4,11,2024-05-08,2024-05-16,DELIVERED,91372.5
22407,4,13,2024-05-08,2024-05-14,DELIVERED,102120.35
22408,1,15,2024-05-08,2024-05-11,DELIVERED,33995.91
22409,5,18,2024-05-08,2024-05-13,DELIVERED,8313.17
22410,3,22,2024-05-08,2024-05-13,DELIVERED,12524.8
22411,3,24,2024-05-08,2024-05-14,DELIVERED,26387.2
22412,6,4,2024-05-09,2024-05-15,DELIVERED,111348.3
22413,1,5,2024-05-09,2024-05-11,DELIVERED,5670.08
22414,1,8,2024-05-09,2024-05-12,DELIVERED,27142.08
22415,5,9,2024-05-09,2024-05-13,DELIVERED,66470.55
22416,6,10,2024-05-09,2024-05-15,DELIVERED,31192.59
22417,5,10,2024-05-09,2024-05-13,DELIVERED,69545.7
22418,4,11,2024-05-09,2024-05-17,DELIVERED,91372.5
22419,6,21,2024-05-09,2024-05-15,DELIVERED,30458.88
22420,3,22,2024-05-09,2024-05-15,DELIVERED,12524.8
22421,3,24,2024-05-09,2024-05-15,DELIVERED,27168.4
22422,5,3,2024-05-10,2024-05-15,DELIVERED,151348.82
22423,6,4,2024-05-10,2024-05-15,DELIVERED,111348.3
22424,1,5,2024-05-10,2024-05-12,DELIVERED,5670.08
22425,1,8,2024-05-10,2024-05-13,DELIVERED,27142.08
22426,5,9,2024-05-10,2024-05-14,DELIVERED,70018.8
22427,5,10,2024-05-10,2024-05-14,DELIVERED,69545.7
22428,6,21,2024-05-10,2024-05-15,DELIVERED,31192.59
22429,3,24,2024-05-10,2024-05-16,DELIVERED,27168.4
22430,5,1,2024-05-11,2024-05-15,DELIVERED,31421.04
22431,1,1,2024-05-11,2024-05-13,DELIVERED,103507.02
22432,5,3,2024-05-11,2024-05-16,DELIVERED,157025.82
22433,6,4,2024-05-11,2024-05-16,DELIVERED,114779.2
22434,5,9,2024-05-11,2024-05-16,DELIVERED,70018.8
22435,2,11,2024-05-11,2024-05-14,DELIVERED,80139.6
22436,1,12,2024-05-11,2024-05-13,DELIVERED,26242.56
22437,4,19,2024-05-11,2024-05-16,DELIVERED,9683.52
22438,6,21,2024-05-11,2024-05-17,DELIVERED,31192.59
22439,5,1,2024-05-12,2024-05-16,DELIVERED,31421.04
22440,1,1,2024-05-12,2024-05-14,DELIVERED,107786.38
22441,6,2,2024-05-12,2024-05-18,DELIVERED,30784.6
22442,5,3,2024-05-12,2024-05-17,DELIVERED,162475.74
22443,5,9,2024-05-12,2024-05-17,DELIVERED,70018.8
22444,2,11,2024-05-12,2024-05-16,DELIVERED,80139.6
22445,1,12,2024-05-12,2024-05-15,DELIVERED,27443.2
22446,4,19,2024-05-12,2024-05-18,DELIVERED,15921.77
22447,2,19,2024-05-12,2024-05-17,DELIVERED,31864.2
22448,4,19,2024-05-12,2024-05-18,DELIVERED,9683.52
22449,6,21,2024-05-12,2024-05-18,DELIVERED,31192.59
22450,7,22,2024-05-12,2024-05-16,DELIVERED,26376.0
22451,3,24,2024-05-12,2024-05-17,DELIVERED,13634.17
22452,5,1,2024-05-13,2024-05-17,DELIVERED,31421.04
22453,6,2,2024-05-13,2024-05-18,DELIVERED,31544.22
22454,5,3,2024-05-13,2024-05-17,DELIVERED,167698.58
22455,3,4,2024-05-13,2024-05-18,DELIVERED,22896.0
22456,1,5,2024-05-13,2024-05-16,DELIVERED,7467.44
22457,2,11,2024-05-13,2024-05-17,DELIVERED,82444.8
22458,4,19,2024-05-13,2024-05-19,DELIVERED,16290.14
22459,2,19,2024-05-13,2024-05-19,DELIVERED,31864.2
22460,4,19,2024-05-13,2024-05-18,DELIVERED,9683.52
22461,6,20,2024-05-13,2024-05-19,DELIVERED,1814.88
22462,6,21,2024-05-13,2024-05-18,DELIVERED,31192.59
22463,7,22,2024-05-13,2024-05-17,DELIVERED,26880.0
22464,3,24,2024-05-13,2024-05-19,DELIVERED,14122.35
22465,5,1,2024-05-14,2024-05-18,DELIVERED,31421.04
22466,6,2,2024-05-14,2024-05-19,DELIVERED,31544.22
22467,5,3,2024-05-14,2024-05-19,DELIVERED,167698.58
22468,3,4,2024-05-14,2024-05-18,DELIVERED,22896.0
22469,1,5,2024-05-14,2024-05-17,DELIVERED,7467.44
22470,6,17,2024-05-14,2024-05-19,DELIVERED,49899.84
22471,6,17,2024-05-14,2024-05-19,DELIVERED,79777.36
22472,4,19,2024-05-14,2024-05-19,DELIVERED,16535.72
22473,2,19,2024-05-14,2024-05-20,DELIVERED,32626.17
22474,4,19,2024-05-14,2024-05-19,DELIVERED,9683.52
22475,6,20,2024-05-14,2024-05-19,DELIVERED,1814.88
22476,6,21,2024-05-14,2024-05-19,DELIVERED,32124.6
22477,6,21,2024-05-14,2024-05-19,DELIVERED,44434.2
22478,7,22,2024-05-14,2024-05-18,DELIVERED,26880.0
22479,3,24,2024-05-14,2024-05-19,DELIVERED,14122.35
22480,6,2,2024-05-15,2024-05-20,DELIVERED,31544.22
22481,2,3,2024-05-15,2024-05-18,DELIVERED,187652.43
22482,3,4,2024-05-15,2024-05-19,DELIVERED,22896.0
22483,6,5,2024-05-15,2024-05-21,DELIVERED,12233.88
22484,1,5,2024-05-15,2024-05-17,DELIVERED,7467.44
22485,6,16,2024-05-15,2024-05-20,DELIVERED,30280.41
22486,6,17,2024-05-15,2024-05-20,DELIVERED,49899.84
22487,6,17,2024-05-15,2024-05-21,DELIVERED,79777.36
22488,4,19,2024-05-15,2024-05-20,DELIVERED,17149.67
22489,2,19,2024-05-15,2024-05-20,DELIVERED,33388.14
22490,4,19,2024-05-15,2024-05-20,DELIVERED,9683.52
22491,6,20,2024-05-15,2024-05-20,DELIVERED,1814.88
22492,1,21,2024-05-15,2024-05-19,DELIVERED,24551.65
22493,6,21,2024-05-15,2024-05-20,DELIVERED,45383.28
22494,7,22,2024-05-15,2024-05-18,DELIVERED,27384.0
22495,3,22,2024-05-15,2024-05-20,DELIVERED,13034.56
22496,3,24,2024-05-15,2024-05-21,DELIVERED,14122.35
22497,6,2,2024-05-16,2024-05-22,DELIVERED,31544.22
22498,2,3,2024-05-16,2024-05-19,DELIVERED,187652.43
22499,3,4,2024-05-16,2024-05-21,DELIVERED,24040.8
22500,6,5,2024-05-16,2024-05-21,DELIVERED,12633.68
22501,2,10,2024-05-16,2024-05-20,DELIVERED,23924.35
22502,1,14,2024-05-16,2024-05-21,DELIVERED,42989.25
22503,6,16,2024-05-16,2024-05-21,DELIVERED,30280.41
22504,6,17,2024-05-16,2024-05-21,DELIVERED,53071.44
22505,6,17,2024-05-16,2024-05-22,DELIVERED,79777.36
22506,4,19,2024-05-16,2024-05-22,DELIVERED,17640.83
22507,2,19,2024-05-16,2024-05-22,DELIVERED,33388.14
22508,6,20,2024-05-16,2024-05-22,DELIVERED,1814.88
22509,1,21,2024-05-16,2024-05-19,DELIVERED,25217.35
22510,6,21,2024-05-16,2024-05-21,DELIVERED,45383.28
22511,3,22,2024-05-16,2024-05-22,DELIVERED,13034.56
22512,3,24,2024-05-16,2024-05-21,DELIVERED,14122.35
22513,5,25,2024-05-16,2024-05-20,DELIVERED,69145.86
22514,6,2,2024-05-17,2024-05-23,DELIVERED,32303.84
22515,2,3,2024-05-17,2024-05-21,DELIVERED,187652.43
22516,3,4,2024-05-17,2024-05-21,DELIVERED,24040.8
22517,6,5,2024-05-17,2024-05-23,DELIVERED,12633.68
22518,2,10,2024-05-17,2024-05-21,DELIVERED,23924.35
22519,6,13,2024-05-17,2024-05-23,DELIVERED,61969.0
22520,1,14,2024-05-17,2024-05-23,DELIVERED,42989.25
22521,6,16,2024-05-17,2024-05-22,DELIVERED,30280.41
22522,6,17,2024-05-17,2024-05-22,DELIVERED,53071.44
22523,6,17,2024-05-17,2024-05-23,DELIVERED,79777.36
22524,4,19,2024-05-17,2024-05-23,DELIVERED,17640.83
22525,6,20,2024-05-17,2024-05-23,DELIVERED,1814.88
22526,1,21,2024-05-17,2024-05-21,DELIVERED,25217.35
22527,6,21,2024-05-17,2024-05-23,DELIVERED,45383.28
22528,3,22,2024-05-17,2024-05-22,DELIVERED,13034.56
22529,5,25,2024-05-17,2024-05-21,DELIVERED,71416.66
22530,1,1,2024-05-18,2024-05-20,DELIVERED,21164.92
22531,1,5,2024-05-18,2024-05-20,DELIVERED,9145.45
22532,6,5,2024-05-18,2024-05-23,DELIVERED,12633.68
22533,7,7,2024-05-18,2024-05-22,DELIVERED,559801.87
22534,2,10,2024-05-18,2024-05-22,DELIVERED,23924.35
22535,6,13,2024-05-18,2024-05-24,DELIVERED,64127.92
22536,1,14,2024-05-18,2024-05-24,DELIVERED,42989.25
22537,6,16,2024-05-18,2024-05-24,DELIVERED,30280.41
22538,6,17,2024-05-18,2024-05-23,DELIVERED,53071.44
22539,6,17,2024-05-18,2024-05-23,DELIVERED,79777.36
22540,6,20,2024-05-18,2024-05-24,DELIVERED,1814.88
22541,1,21,2024-05-18,2024-05-21,DELIVERED,26136.65
22542,6,21,2024-05-18,2024-05-23,DELIVERED,45383.28
22543,3,22,2024-05-18,2024-05-24,DELIVERED,13457.76
22544,5,25,2024-05-18,2024-05-22,DELIVERED,71416.66
22545,1,1,2024-05-19,2024-05-21,DELIVERED,21164.92
22546,1,4,2024-05-19,2024-05-22,DELIVERED,42977.43
22547,1,5,2024-05-19,2024-05-21,DELIVERED,9145.45
22548,6,5,2024-05-19,2024-05-24,DELIVERED,13073.46
22549,7,7,2024-05-19,2024-05-23,DELIVERED,559801.87
22550,2,10,2024-05-19,2024-05-22,DELIVERED,23924.35
22551,6,13,2024-05-19,2024-05-25,DELIVERED,64127.92
22552,1,14,2024-05-19,2024-05-25,DELIVERED,42989.25
22553,6,16,2024-05-19,2024-05-24,DELIVERED,31291.74
22554,1,18,2024-05-19,2024-05-22,DELIVERED,9082.05
22555,7,19,2024-05-19,2024-05-24,DELIVERED,25704.0
22556,5,21,2024-05-19,2024-05-22,DELIVERED,70735.42
22557,3,22,2024-05-19,2024-05-25,DELIVERED,13457.76
22558,1,24,2024-05-19,2024-05-23,DELIVERED,9256.4
22559,5,25,2024-05-19,2024-05-24,DELIVERED,71416.66
22560,1,4,2024-05-20,2024-05-22,DELIVERED,42977.43
22561,6,5,2024-05-20,2024-05-26,DELIVERED,13313.34
22562,7,7,2024-05-20,2024-05-25,DELIVERED,559801.87
22563,6,13,2024-05-20,2024-05-26,DELIVERED,65887.04
22564,1,14,2024-05-20,2024-05-26,DELIVERED,44098.65
22565,1,18,2024-05-20,2024-05-23,DELIVERED,9082.05
22566,7,19,2024-05-20,2024-05-25,DELIVERED,25704.0
22567,5,21,2024-05-20,2024-05-23,DELIVERED,72779.14
22568,1,24,2024-05-20,2024-05-25,DELIVERED,9256.4
22569,1,4,2024-05-21,2024-05-23,DELIVERED,44246.34
22570,7,7,2024-05-21,2024-05-26,DELIVERED,559801.87
22571,6,13,2024-05-21,2024-05-27,DELIVERED,65887.04
22572,1,18,2024-05-21,2024-05-24,DELIVERED,9303.95
22573,7,19,2024-05-21,2024-05-27,DELIVERED,26376.0
22574,1,20,2024-05-21,2024-05-23,DELIVERED,17047.53
22575,5,21,2024-05-21,2024-05-24,DELIVERED,72779.14
22576,1,24,2024-05-21,2024-05-25,DELIVERED,9510.0
22577,7,2,2024-05-22,2024-05-27,DELIVERED,266862.45
22578,6,8,2024-05-22,2024-05-27,DELIVERED,7486.95
22579,6,13,2024-05-22,2024-05-29,DELIVERED,67566.2
22580,4,14,2024-05-22,2024-05-27,DELIVERED,71388.78
22581,7,19,2024-05-22,2024-05-28,DELIVERED,26376.0
22582,1,20,2024-05-22,2024-05-25,DELIVERED,17047.53
22583,1,24,2024-05-22,2024-05-27,DELIVERED,9510.0
22584,1,25,2024-05-22,2024-05-24,DELIVERED,42756.75
22585,7,2,2024-05-23,2024-05-28,DELIVERED,266862.45
22586,6,8,2024-05-23,2024-05-29,DELIVERED,7486.95
22587,6,8,2024-05-23,2024-05-29,DELIVERED,30504.74
22588,4,14,2024-05-23,2024-05-28,DELIVERED,71388.78
22589,7,19,2024-05-23,2024-05-28,DELIVERED,26376.0
22590,1,25,2024-05-23,2024-05-26,DELIVERED,42756.75
22591,7,2,2024-05-24,2024-05-29,DELIVERED,266862.45
22592,2,3,2024-05-24,2024-05-27,DELIVERED,52955.45
22593,2,5,2024-05-24,2024-05-28,DELIVERED,31587.12
22594,6,8,2024-05-24,2024-05-29,DELIVERED,7486.95
22595,6,8,2024-05-24,2024-05-30,DELIVERED,31304.34
22596,4,13,2024-05-24,2024-05-30,DELIVERED,66339.84
22597,4,14,2024-05-24,2024-05-30,DELIVERED,71388.78
22598,6,19,2024-05-24,2024-05-29,DELIVERED,3237.6
22599,6,21,2024-05-24,2024-05-29,DELIVERED,7476.3
22600,6,21,2024-05-24,2024-05-29,DELIVERED,4887.44
22601,6,24,2024-05-24,2024-05-29,DELIVERED,18104.55
22602,7,2,2024-05-25,2024-05-30,DELIVERED,266862.45
22603,2,3,2024-05-25,2024-05-28,DELIVERED,54719.6
22604,6,3,2024-05-25,2024-05-31,DELIVERED,92233.32
22605,2,5,2024-05-25,2024-05-29,DELIVERED,31587.12
22606,6,8,2024-05-25,2024-05-30,DELIVERED,7486.95
22607,6,8,2024-05-25,2024-05-30,DELIVERED,31304.34
22608,1,12,2024-05-25,2024-05-28,DELIVERED,20508.56
22609,4,13,2024-05-25,2024-05-31,DELIVERED,66339.84
22610,4,14,2024-05-25,2024-05-30,DELIVERED,71388.78
22611,6,17,2024-05-25,2024-05-30,DELIVERED,42622.32
22612,6,19,2024-05-25,2024-05-30,DELIVERED,3237.6
22613,6,21,2024-05-25,2024-05-31,DELIVERED,7476.3
22614,6,21,2024-05-25,2024-05-31,DELIVERED,4887.44
22615,6,24,2024-05-25,2024-05-29,DELIVERED,18104.55
22616,7,2,2024-05-26,2024-05-31,DELIVERED,266862.45
22617,2,3,2024-05-26,2024-05-30,DELIVERED,56576.6
22618,6,3,2024-05-26,2024-05-31,DELIVERED,92233.32
22619,2,5,2024-05-26,2024-05-29,DELIVERED,31587.12
22620,6,8,2024-05-26,2024-06-01,DELIVERED,7785.15
22621,6,8,2024-05-26,2024-05-31,DELIVERED,31304.34
22622,1,12,2024-05-26,2024-05-29,DELIVERED,22305.48
22623,4,13,2024-05-26,2024-06-01,DELIVERED,66339.84
22624,4,14,2024-05-26,2024-05-31,DELIVERED,71388.78
22625,1,16,2024-05-26,2024-05-29,DELIVERED,42656.43
22626,6,17,2024-05-26,2024-06-01,DELIVERED,42622.32
22627,2,18,2024-05-26,2024-05-31,DELIVERED,31255.38
22628,6,19,2024-05-26,2024-06-01,DELIVERED,3237.6
22629,6,21,2024-05-26,2024-06-01,DELIVERED,7476.3
22630,6,21,2024-05-26,2024-05-31,DELIVERED,5046.64
22631,1,23,2024-05-26,2024-05-30,DELIVERED,26726.64
22632,3,23,2024-05-26,2024-06-01,DELIVERED,23383.6
22633,6,24,2024-05-26,2024-05-31,DELIVERED,18104.55
22634,6,3,2024-05-27,2024-06-02,DELIVERED,92233.32
22635,2,5,2024-05-27,2024-05-30,DELIVERED,31587.12
22636,6,7,2024-05-27,2024-06-01,DELIVERED,14207.1
22637,6,8,2024-05-27,2024-06-01,DELIVERED,31304.34
22638,1,12,2024-05-27,2024-05-29,DELIVERED,23241.6
22639,4,13,2024-05-27,2024-06-02,DELIVERED,66339.84
22640,1,16,2024-05-27,2024-05-30,DELIVERED,43821.3
22641,6,17,2024-05-27,2024-06-02,DELIVERED,42622.32
22642,2,18,2024-05-27,2024-06-01,DELIVERED,31255.38
22643,6,19,2024-05-27,2024-06-01,DELIVERED,3322.8
22644,6,21,2024-05-27,2024-06-02,DELIVERED,7476.3
22645,6,21,2024-05-27,2024-06-02,DELIVERED,5046.64
22646,6,22,2024-05-27,2024-06-02,DELIVERED,20486.7
22647,1,23,2024-05-27,2024-05-30,DELIVERED,27349.8
22648,3,23,2024-05-27,2024-06-01,DELIVERED,23383.6
22649,6,24,2024-05-27,2024-06-01,DELIVERED,19056.03
22650,3,25,2024-05-27,2024-06-01,DELIVERED,21435.4
22651,6,3,2024-05-28,2024-06-02,DELIVERED,92233.32
22652,6,7,2024-05-28,2024-06-02,DELIVERED,14207.1
22653,6,8,2024-05-28,2024-06-03,DELIVERED,31304.34
22654,4,13,2024-05-28,2024-06-03,DELIVERED,68042.76
22655,3,16,2024-05-28,2024-06-02,DELIVERED,21058.9
22656,1,16,2024-05-28,2024-06-01,DELIVERED,44708.82
22657,6,17,2024-05-28,2024-06-02,DELIVERED,42622.32
22658,2,18,2024-05-28,2024-06-03,DELIVERED,31255.38
22659,6,19,2024-05-28,2024-06-02,DELIVERED,3397.35
22660,6,21,2024-05-28,2024-06-03,DELIVERED,7753.2
22661,6,21,2024-05-28,2024-06-03,DELIVERED,5126.24
22662,6,22,2024-05-28,2024-06-03,DELIVERED,20486.7
22663,1,23,2024-05-28,2024-06-01,DELIVERED,28319.16
22664,3,23,2024-05-28,2024-06-03,DELIVERED,23383.6
22665,6,24,2024-05-28,2024-06-02,DELIVERED,19056.03
22666,4,24,2024-05-28,2024-06-03,DELIVERED,15594.24
22667,3,25,2024-05-28,2024-06-01,DELIVERED,21435.4
22668,6,3,2024-05-29,2024-06-03,DELIVERED,92233.32
22669,6,7,2024-05-29,2024-06-03,DELIVERED,14207.1
22670,1,12,2024-05-29,2024-06-01,DELIVERED,154377.24
22671,4,13,2024-05-29,2024-06-04,DELIVERED,68042.76
22672,3,16,2024-05-29,2024-06-04,DELIVERED,21058.9
22673,6,17,2024-05-29,2024-06-04,DELIVERED,42622.32
22674,2,18,2024-05-29,2024-06-03,DELIVERED,31255.38
22675,6,22,2024-05-29,2024-06-03,DELIVERED,20486.7
22676,1,23,2024-05-29,2024-06-02,DELIVERED,28319.16
22677,3,23,2024-05-29,2024-06-03,DELIVERED,24740.4
22678,4,24,2024-05-29,2024-06-05,DELIVERED,15594.24
22679,3,25,2024-05-29,2024-06-02,DELIVERED,21435.4
22680,6,3,2024-05-30,2024-06-05,DELIVERED,95339.4
22681,6,5,2024-05-30,2024-06-04,DELIVERED,1878.56
22682,6,7,2024-05-30,2024-06-04,DELIVERED,14484.0
22683,1,12,2024-05-30,2024-06-01,DELIVERED,154377.24
22684,3,16,2024-05-30,2024-06-05,DELIVERED,21460.5
22685,2,18,2024-05-30,2024-06-05,DELIVERED,32100.12
22686,6,22,2024-05-30,2024-06-04,DELIVERED,20955.35
22687,3,23,2024-05-30,2024-06-05,DELIVERED,24740.4
22688,4,24,2024-05-30,2024-06-05,DELIVERED,15594.24
22689,3,25,2024-05-30,2024-06-04,DELIVERED,21435.4
22690,6,5,2024-05-31,2024-06-06,DELIVERED,1894.48
22691,6,7,2024-05-31,2024-06-05,DELIVERED,14484.0
22692,1,8,2024-05-31,2024-06-02,DELIVERED,43327.3
22693,1,10,2024-05-31,2024-06-03,DELIVERED,103774.48
22694,1,12,2024-05-31,2024-06-02,DELIVERED,154377.24
22695,3,16,2024-05-31,2024-06-06,DELIVERED,21460.5
22696,5,21,2024-05-31,2024-06-03,DELIVERED,66549.4
22697,6,22,2024-05-31,2024-06-06,DELIVERED,20955.35
22698,3,23,2024-05-31,2024-06-06,DELIVERED,24740.4
